call_id,account_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,reported_timezone,timezone_unreliable_flag
CALL0031665,ACC0010935,2026-08-03 09:50:19,AGT0000387,CMP0000049,OUTBOUND,VND0000014,FAILED,167,Asia/Dubai,true
CALL0031666,ACC0025646,2026-07-04 12:58:18,AGT0000621,CMP0000057,OUTBOUND,VND0000005,VOICEMAIL,58,Asia/Dubai,true
CALL0031667,ACC0019617,2026-07-03 20:56:40,AGT0000651,CMP0000064,OUTBOUND,VND0000004,NO_ANSWER,493,Asia/Dubai,true
CALL0031668,ACC0026322,2026-06-09 02:02:33,AGT0000958,CMP0000037,OUTBOUND,VND0000013,FAILED,441,UTC,true
CALL0031669,ACC0022496,2026-02-19 17:39:59,AGT0000920,CMP0000028,OUTBOUND,VND0000008,FAILED,544,UTC,true
CALL0031670,ACC0003286,2026-06-13 04:04:21,AGT0000947,CMP0000026,OUTBOUND,VND0000015,NO_ANSWER,561,Asia/Dubai,true
CALL0031671,ACC0028635,2026-06-18 23:13:28,AGT0000719,CMP0000014,OUTBOUND,VND0000005,ANSWERED,63,Asia/Dubai,true
CALL0031672,ACC0010869,2026-04-16 19:15:52,AGT0000832,CMP0000098,OUTBOUND,VND0000004,VOICEMAIL,885,Asia/Dubai,true
CALL0031673,ACC0007218,2026-01-31 16:08:25,,CMP0000050,OUTBOUND,VND0000003,BUSY,80,Asia/Kolkata,true
CALL0031674,ACC0027921,2026-04-30 01:40:11,AGT0000641,CMP0000032,OUTBOUND,VND0000004,VOICEMAIL,48,UTC,true
CALL0031675,ACC0028085,2026-07-23 14:31:49,AGT0000026,CMP0000074,INBOUND,VND0000013,FAILED,448,UTC,true
CALL0031676,ACC0010627,2026-07-06 19:43:22,AGT0000247,CMP0000106,OUTBOUND,VND0000007,ANSWERED,197,UTC,true
CALL0031677,ACC0025192,2026-01-31 03:35:26,AGT0000006,CMP0000075,OUTBOUND,VND0000002,ANSWERED,868,Asia/Kolkata,true
CALL0031678,ACC0014523,2026-05-04 11:42:20,AGT0000220,CMP0000086,OUTBOUND,VND0000002,FAILED,11,Asia/Dubai,true
CALL0031679,ACC0001659,2026-03-23 21:12:14,AGT0000121,CMP0000060,OUTBOUND,VND0000009,FAILED,305,Asia/Kolkata,true
CALL0031680,ACC0020783,2026-06-03 20:27:09,AGT0000827,CMP0000107,OUTBOUND,VND0000005,VOICEMAIL,421,Asia/Kolkata,true
CALL0031681,ACC0015327,2026-03-30 11:14:50,AGT0000051,CMP0000028,OUTBOUND,VND0000014,FAILED,431,UTC,true
CALL0031682,ACC0008904,2026-01-13 13:36:26,AGT0000520,CMP0000016,OUTBOUND,VND0000005,FAILED,270,Asia/Kolkata,true
CALL0031683,ACC0023377,2026-03-31 05:23:03,AGT0000686,CMP0000075,OUTBOUND,VND0000012,NO_ANSWER,196,Asia/Dubai,true
CALL0031684,ACC0002340,2026-04-28 14:54:13,AGT0000617,CMP0000092,OUTBOUND,VND0000009,FAILED,738,Asia/Dubai,true
CALL0031685,ACC0016205,2026-04-08 04:30:57,AGT0000214,CMP0000086,INBOUND,VND0000001,VOICEMAIL,480,Asia/Kolkata,true
CALL0031686,ACC0026761,2026-02-08 07:14:39,AGT0000417,CMP0000039,OUTBOUND,VND0000006,NO_ANSWER,163,Asia/Kolkata,true
CALL0031687,ACC0024055,2026-02-18 04:50:26,AGT0000937,CMP0000005,OUTBOUND,VND0000009,NO_ANSWER,293,Asia/Kolkata,true
CALL0031688,ACC0013641,2026-01-04 23:00:53,AGT0000530,CMP0000112,OUTBOUND,VND0000010,NO_ANSWER,863,UTC,true
CALL0031689,ACC0025341,2026-03-23 04:33:12,AGT0000018,CMP0000102,OUTBOUND,VND0000002,FAILED,699,Asia/Kolkata,true
CALL0031690,ACC0005556,2026-03-14 10:02:16,AGT0000065,CMP0000077,OUTBOUND,VND0000002,FAILED,38,UTC,true
CALL0031691,ACC0007635,2026-04-12 15:07:20,AGT0000871,CMP0000053,OUTBOUND,VND0000011,NO_ANSWER,871,Asia/Kolkata,true
CALL0031692,ACC0015230,2026-05-21 03:06:20,AGT0001000,CMP0000100,OUTBOUND,VND0000003,VOICEMAIL,179,Asia/Kolkata,true
CALL0031693,ACC0017872,2026-06-14 16:14:05,AGT0000164,CMP0000030,OUTBOUND,VND0000008,NO_ANSWER,889,UTC,true
CALL0031694,ACC0008150,2026-08-07 02:47:24,AGT0000311,CMP0000105,OUTBOUND,VND0000008,ANSWERED,766,Asia/Kolkata,true
CALL0031695,ACC0008480,2026-04-21 04:46:53,AGT0000793,CMP0000116,OUTBOUND,VND0000006,NO_ANSWER,787,Asia/Dubai,true
CALL0031696,ACC0026807,2026-05-31 07:11:12,AGT0000344,CMP0000099,OUTBOUND,VND0000005,NO_ANSWER,9,Asia/Dubai,true
CALL0031697,ACC0004187,2026-05-12 13:13:01,AGT0000950,CMP0000018,OUTBOUND,VND0000009,NO_ANSWER,457,UTC,true
CALL0031698,ACC0009400,2026-03-16 20:30:40,AGT0000897,CMP0000014,OUTBOUND,VND0000003,ANSWERED,202,Asia/Dubai,true
CALL0031699,ACC0006742,2026-07-27 01:41:04,AGT0000363,CMP0000095,OUTBOUND,VND0000015,BUSY,872,UTC,true
CALL0031700,ACC0000978,2026-05-02 14:49:43,AGT0000989,CMP0000084,INBOUND,VND0000003,ANSWERED,725,Asia/Dubai,true
CALL0031701,ACC0015275,2026-06-10 17:27:31,AGT0000827,CMP0000117,OUTBOUND,VND0000002,NO_ANSWER,171,Asia/Kolkata,true
CALL0031702,ACC0027990,2026-06-17 14:19:02,AGT0000231,CMP0000086,OUTBOUND,VND0000014,FAILED,143,Asia/Dubai,true
CALL0031703,ACC0005092,2026-07-29 12:54:34,AGT0000367,CMP0000068,INBOUND,VND0000006,FAILED,759,Asia/Kolkata,true
CALL0031704,ACC0029256,2026-06-07 01:27:14,AGT0000278,CMP0000052,OUTBOUND,VND0000012,FAILED,180,Asia/Dubai,true
CALL0031705,ACC0004435,2026-06-06 13:06:18,AGT0000637,CMP0000101,OUTBOUND,VND0000011,BUSY,330,Asia/Dubai,true
CALL0031706,ACC0022653,2026-03-13 23:55:56,AGT0000413,CMP0000111,OUTBOUND,VND0000014,ANSWERED,711,Asia/Kolkata,true
CALL0031707,ACC0026901,2026-04-03 21:38:04,AGT0000408,CMP0000058,INBOUND,VND0000004,FAILED,713,Asia/Dubai,true
CALL0031708,ACC0003360,2026-02-24 20:05:19,AGT0000637,CMP0000105,OUTBOUND,VND0000008,ANSWERED,608,Asia/Kolkata,true
CALL0031709,ACC0027003,2026-02-20 16:04:25,AGT0000251,CMP0000028,OUTBOUND,VND0000007,VOICEMAIL,105,Asia/Kolkata,true
CALL0031710,ACC0027547,2026-02-03 09:50:27,AGT0000370,CMP0000088,OUTBOUND,VND0000006,ANSWERED,532,UTC,true
CALL0031711,ACC0000051,2026-06-05 10:05:57,AGT0000445,CMP0000112,OUTBOUND,VND0000014,FAILED,4,Asia/Kolkata,true
CALL0031712,ACC0004127,2026-03-28 22:14:25,AGT0000105,CMP0000033,OUTBOUND,VND0000010,VOICEMAIL,468,Asia/Kolkata,true
CALL0031713,ACC0012076,2026-04-04 05:21:16,AGT0000150,CMP0000111,OUTBOUND,VND0000009,NO_ANSWER,805,Asia/Dubai,true
CALL0031714,ACC0016944,2026-01-19 02:35:30,AGT0000454,CMP0000072,OUTBOUND,VND0000014,NO_ANSWER,834,UTC,true
CALL0031715,ACC0001432,2026-02-15 10:21:19,AGT0000452,CMP0000074,OUTBOUND,VND0000002,FAILED,823,Asia/Kolkata,true
CALL0031716,ACC0009839,2026-03-22 09:28:59,AGT0000149,CMP0000024,OUTBOUND,VND0000014,BUSY,752,Asia/Dubai,true
CALL0031717,ACC0006514,2026-03-21 16:59:55,AGT0000456,CMP0000106,OUTBOUND,VND0000001,ANSWERED,645,Asia/Kolkata,true
CALL0031718,ACC0025761,2026-01-15 02:33:40,AGT0000540,CMP0000003,INBOUND,VND0000007,VOICEMAIL,844,Asia/Kolkata,true
CALL0031719,ACC0002839,2026-07-08 15:47:04,AGT0000606,CMP0000054,OUTBOUND,VND0000007,NO_ANSWER,868,Asia/Kolkata,true
CALL0031720,ACC0008602,2026-01-21 17:10:35,AGT0000760,CMP0000023,INBOUND,VND0000015,NO_ANSWER,811,Asia/Dubai,true
CALL0031721,ACC0019517,2026-03-29 04:54:43,AGT0000669,CMP0000111,OUTBOUND,VND0000004,NO_ANSWER,130,Asia/Kolkata,true
CALL0031722,ACC0012477,2026-06-20 01:46:06,AGT0000763,CMP0000114,OUTBOUND,VND0000010,VOICEMAIL,138,UTC,true
CALL0031723,ACC0025340,2026-02-05 17:27:51,AGT0000015,CMP0000015,OUTBOUND,VND0000004,NO_ANSWER,265,Asia/Dubai,true
CALL0031724,ACC0012468,2026-01-04 12:00:28,AGT0000224,CMP0000052,OUTBOUND,VND0000013,ANSWERED,768,Asia/Dubai,true
CALL0031725,ACC0028427,2026-07-05 14:59:28,AGT0000784,CMP0000090,OUTBOUND,VND0000003,VOICEMAIL,473,UTC,true
CALL0031726,ACC0014841,2026-02-15 14:04:18,AGT0000587,CMP0000065,OUTBOUND,VND0000005,ANSWERED,766,Asia/Dubai,true
CALL0031727,ACC0024030,2026-07-27 05:15:48,AGT0000749,CMP0000108,OUTBOUND,VND0000005,NO_ANSWER,732,UTC,true
CALL0031728,ACC0019055,2026-07-06 19:10:32,AGT0000896,CMP0000007,OUTBOUND,VND0000010,VOICEMAIL,352,Asia/Dubai,true
CALL0031729,ACC0011547,2026-04-25 17:25:25,AGT0000781,CMP0000010,OUTBOUND,VND0000009,ANSWERED,688,Asia/Dubai,true
CALL0031730,ACC0009395,2026-06-20 02:15:48,AGT0000737,CMP0000016,OUTBOUND,VND0000005,FAILED,139,Asia/Kolkata,true
CALL0031731,ACC0022813,2026-02-15 00:08:10,AGT0000875,CMP0000090,OUTBOUND,VND0000001,NO_ANSWER,547,Asia/Dubai,true
CALL0031732,ACC0025282,2026-01-09 09:17:38,AGT0000719,CMP0000010,OUTBOUND,VND0000001,VOICEMAIL,28,Asia/Kolkata,true
CALL0031733,ACC0023826,2026-07-02 07:15:33,AGT0000401,CMP0000061,OUTBOUND,VND0000014,FAILED,266,Asia/Dubai,true
CALL0031734,ACC0029586,2026-02-12 11:58:29,AGT0000550,CMP0000005,OUTBOUND,VND0000007,ANSWERED,763,Asia/Kolkata,true
CALL0031735,ACC0008427,2026-02-25 03:21:56,AGT0000521,CMP0000019,OUTBOUND,VND0000006,BUSY,79,Asia/Dubai,true
CALL0031736,ACC0016177,2026-04-09 09:46:42,AGT0000081,CMP0000110,OUTBOUND,VND0000003,ANSWERED,563,Asia/Dubai,true
CALL0031737,ACC0000569,2026-08-07 13:13:10,AGT0000742,CMP0000007,INBOUND,VND0000006,FAILED,190,Asia/Dubai,true
CALL0031738,ACC0000245,2026-07-14 15:29:02,AGT0000668,CMP0000102,INBOUND,VND0000009,FAILED,221,Asia/Dubai,true
CALL0031739,ACC0006402,2026-02-13 03:25:42,AGT0000603,CMP0000081,OUTBOUND,VND0000002,BUSY,771,Asia/Kolkata,true
CALL0031740,ACC0009446,2026-02-18 11:17:07,AGT0000673,CMP0000025,INBOUND,VND0000002,VOICEMAIL,540,Asia/Kolkata,true
CALL0031741,ACC0026263,2026-05-19 22:58:51,AGT0000545,CMP0000033,OUTBOUND,VND0000004,VOICEMAIL,805,UTC,true
CALL0031742,ACC0022482,2026-03-13 19:33:13,AGT0000378,CMP0000032,OUTBOUND,VND0000005,NO_ANSWER,802,UTC,true
CALL0031743,ACC0025968,2026-05-12 01:28:02,AGT0000351,CMP0000039,OUTBOUND,VND0000001,VOICEMAIL,203,Asia/Dubai,true
CALL0031744,ACC0027322,2026-05-07 11:58:25,AGT0000334,CMP0000041,OUTBOUND,VND0000005,NO_ANSWER,410,UTC,true
CALL0031745,ACC0005307,2026-01-13 18:20:50,AGT0000382,CMP0000073,OUTBOUND,VND0000005,BUSY,265,Asia/Kolkata,true
CALL0031746,ACC0016895,2026-01-22 17:54:06,AGT0000060,CMP0000098,OUTBOUND,VND0000003,ANSWERED,848,Asia/Kolkata,true
CALL0031747,ACC0014065,2026-04-13 14:29:35,AGT0000670,CMP0000001,OUTBOUND,VND0000010,VOICEMAIL,812,Asia/Dubai,true
CALL0031748,ACC0013133,2026-07-06 03:31:25,AGT0000839,CMP0000057,OUTBOUND,VND0000007,BUSY,612,UTC,true
CALL0031749,ACC0018065,2026-01-01 16:17:52,AGT0000643,CMP0000025,OUTBOUND,VND0000001,VOICEMAIL,367,Asia/Dubai,true
CALL0031750,ACC0022469,2026-07-11 02:31:18,AGT0000793,CMP0000091,OUTBOUND,VND0000015,VOICEMAIL,861,UTC,true
CALL0031751,ACC0006233,2026-01-18 05:47:18,AGT0000521,CMP0000116,OUTBOUND,VND0000009,BUSY,564,Asia/Kolkata,true
CALL0031752,ACC0026466,2026-06-02 00:12:29,AGT0000183,CMP0000037,OUTBOUND,VND0000011,FAILED,55,UTC,true
CALL0031753,ACC0023802,2026-06-15 11:30:29,AGT0000460,CMP0000075,INBOUND,VND0000005,BUSY,453,Asia/Kolkata,true
CALL0031754,ACC0018376,2026-05-11 22:45:56,AGT0000629,CMP0000057,OUTBOUND,VND0000007,ANSWERED,209,Asia/Kolkata,true
CALL0031755,ACC0020255,2026-03-29 03:37:45,AGT0000046,CMP0000053,INBOUND,VND0000010,VOICEMAIL,98,Asia/Dubai,true
CALL0031756,ACC0006865,2026-04-14 02:30:47,AGT0000723,CMP0000104,OUTBOUND,VND0000010,BUSY,588,Asia/Dubai,true
CALL0031757,ACC0016291,2026-04-16 06:07:50,AGT0000905,CMP0000089,OUTBOUND,VND0000013,VOICEMAIL,25,UTC,true
CALL0031758,ACC0022558,2026-05-27 22:38:38,AGT0000949,CMP0000012,OUTBOUND,VND0000010,NO_ANSWER,467,Asia/Kolkata,true
CALL0031759,ACC0019215,2026-02-28 04:30:44,AGT0000567,CMP0000078,OUTBOUND,VND0000010,VOICEMAIL,70,UTC,true
CALL0031760,ACC0010124,2026-03-29 02:14:39,AGT0000465,CMP0000029,OUTBOUND,VND0000014,BUSY,273,Asia/Dubai,true
CALL0031761,ACC0009193,2026-05-02 13:59:41,AGT0000661,CMP0000103,OUTBOUND,VND0000009,NO_ANSWER,140,Asia/Kolkata,true
CALL0031762,ACC0000310,2026-01-04 21:37:13,AGT0000500,CMP0000076,OUTBOUND,VND0000011,BUSY,516,Asia/Kolkata,true
CALL0031763,ACC0009950,2026-03-25 16:17:30,AGT0000175,CMP0000044,OUTBOUND,VND0000008,VOICEMAIL,381,Asia/Kolkata,true
CALL0031764,ACC0018954,2026-06-25 10:00:39,AGT0000094,CMP0000066,OUTBOUND,VND0000006,ANSWERED,604,Asia/Dubai,true
CALL0031765,ACC0029834,2026-02-10 05:53:07,AGT0000346,CMP0000014,OUTBOUND,VND0000005,ANSWERED,426,Asia/Kolkata,true
CALL0031766,ACC0021130,2026-05-31 19:05:40,AGT0000279,CMP0000061,OUTBOUND,VND0000007,FAILED,68,Asia/Kolkata,true
CALL0031767,ACC0003643,2026-07-12 22:03:51,AGT0000551,CMP0000062,OUTBOUND,VND0000006,BUSY,425,Asia/Dubai,true
CALL0031768,ACC0023427,2026-06-28 18:16:59,AGT0000974,CMP0000091,OUTBOUND,VND0000003,BUSY,300,Asia/Dubai,true
CALL0031769,ACC0016587,2026-02-10 00:10:32,AGT0000142,CMP0000014,OUTBOUND,VND0000006,BUSY,584,Asia/Kolkata,true
CALL0031770,ACC0020668,2026-04-09 20:47:09,AGT0000512,CMP0000049,OUTBOUND,VND0000011,FAILED,389,Asia/Dubai,true
CALL0031771,ACC0008833,2026-06-27 20:38:31,AGT0000771,CMP0000100,OUTBOUND,VND0000015,FAILED,26,Asia/Kolkata,true
CALL0031772,ACC0008034,2026-07-22 13:07:21,AGT0000366,CMP0000046,OUTBOUND,VND0000004,NO_ANSWER,388,UTC,true
CALL0031773,ACC0011436,2026-03-18 22:03:50,AGT0000976,CMP0000014,INBOUND,VND0000015,FAILED,477,UTC,true
CALL0031774,ACC0005417,2026-03-21 15:59:01,AGT0000977,CMP0000103,OUTBOUND,VND0000011,VOICEMAIL,394,Asia/Dubai,true
CALL0031775,ACC0000493,2026-02-06 14:35:58,AGT0000939,CMP0000004,OUTBOUND,VND0000007,ANSWERED,771,Asia/Kolkata,true
CALL0031776,ACC0020743,2026-02-23 01:08:15,AGT0000118,CMP0000036,OUTBOUND,VND0000007,VOICEMAIL,357,Asia/Dubai,true
CALL0031777,ACC0016167,2026-07-22 23:23:56,AGT0000338,CMP0000119,OUTBOUND,VND0000002,VOICEMAIL,617,Asia/Dubai,true
CALL0031778,ACC0021229,2026-01-28 21:43:22,AGT0000735,CMP0000079,OUTBOUND,VND0000004,NO_ANSWER,540,UTC,true
CALL0031779,ACC0002643,2026-07-04 08:51:29,AGT0000622,CMP0000102,OUTBOUND,VND0000001,VOICEMAIL,322,Asia/Kolkata,true
CALL0031780,ACC0000443,2026-07-31 17:40:29,AGT0000024,CMP0000051,INBOUND,VND0000003,ANSWERED,798,UTC,true
CALL0031781,ACC0021289,2026-03-17 11:25:38,AGT0000179,CMP0000109,OUTBOUND,VND0000008,FAILED,841,Asia/Dubai,true
CALL0031782,ACC0014890,2026-07-27 21:41:20,AGT0000164,CMP0000062,OUTBOUND,VND0000013,BUSY,630,Asia/Dubai,true
CALL0031783,ACC0021767,2026-01-17 14:44:03,AGT0000038,CMP0000060,OUTBOUND,VND0000010,FAILED,580,UTC,true
CALL0031784,ACC0029297,2026-07-01 13:21:38,AGT0000141,CMP0000038,OUTBOUND,VND0000003,BUSY,408,Asia/Dubai,true
CALL0031785,ACC0028129,2026-05-30 05:43:00,AGT0000826,CMP0000086,OUTBOUND,VND0000004,BUSY,723,Asia/Dubai,true
CALL0031786,ACC0026715,2026-03-07 11:03:32,AGT0000588,CMP0000058,OUTBOUND,VND0000008,BUSY,129,Asia/Dubai,true
CALL0031787,ACC0025682,2026-04-09 02:29:59,AGT0000332,CMP0000024,OUTBOUND,VND0000013,ANSWERED,282,Asia/Kolkata,true
CALL0031788,ACC0002059,2026-02-17 11:37:09,AGT0000122,CMP0000097,OUTBOUND,VND0000010,ANSWERED,730,Asia/Dubai,true
CALL0031789,ACC0016007,2026-05-07 10:17:10,AGT0000315,CMP0000071,OUTBOUND,VND0000014,ANSWERED,717,Asia/Dubai,true
CALL0031790,ACC0019721,2026-04-27 21:19:28,AGT0000824,CMP0000049,OUTBOUND,VND0000003,NO_ANSWER,757,UTC,true
CALL0031791,ACC0002843,2026-01-21 14:12:44,AGT0000709,CMP0000018,OUTBOUND,VND0000005,NO_ANSWER,635,Asia/Kolkata,true
CALL0031792,ACC0026932,2026-02-12 01:02:37,AGT0000825,CMP0000080,OUTBOUND,VND0000015,ANSWERED,303,UTC,true
CALL0031793,ACC0004364,2026-02-28 13:04:00,AGT0000240,CMP0000114,OUTBOUND,VND0000002,ANSWERED,859,UTC,true
CALL0031794,ACC0005823,2026-03-08 13:49:37,AGT0000275,CMP0000073,OUTBOUND,VND0000005,NO_ANSWER,269,Asia/Kolkata,true
CALL0031795,ACC0015071,2026-07-26 16:07:25,AGT0000660,CMP0000036,OUTBOUND,VND0000009,VOICEMAIL,4,UTC,true
CALL0031796,ACC0015026,2026-02-10 14:08:56,AGT0000522,CMP0000004,OUTBOUND,VND0000012,ANSWERED,302,Asia/Kolkata,true
CALL0031797,ACC0018861,2026-01-31 02:02:37,AGT0000689,CMP0000039,OUTBOUND,VND0000009,NO_ANSWER,430,Asia/Kolkata,true
CALL0031798,ACC0003767,2026-01-28 20:38:07,AGT0000239,CMP0000035,OUTBOUND,VND0000003,ANSWERED,30,UTC,true
CALL0031799,ACC0000333,2026-06-20 10:44:42,AGT0000113,CMP0000023,INBOUND,VND0000002,FAILED,487,Asia/Dubai,true
CALL0031800,ACC0012095,2026-01-21 11:15:37,AGT0000719,CMP0000073,OUTBOUND,VND0000010,BUSY,783,UTC,true
CALL0031801,ACC0003466,2026-03-05 10:09:50,AGT0000466,CMP0000111,OUTBOUND,VND0000004,VOICEMAIL,821,Asia/Kolkata,true
CALL0031802,ACC0002794,2026-01-17 03:00:53,AGT0000524,CMP0000007,OUTBOUND,VND0000009,BUSY,93,UTC,true
CALL0031803,ACC0017986,2026-06-07 03:52:28,AGT0000086,CMP0000056,OUTBOUND,VND0000005,VOICEMAIL,499,Asia/Dubai,true
CALL0031804,ACC0028306,2026-08-01 12:58:39,AGT0000922,CMP0000076,OUTBOUND,VND0000005,VOICEMAIL,820,UTC,true
CALL0031805,ACC0001041,2026-01-21 13:15:48,AGT0000711,CMP0000058,OUTBOUND,VND0000011,VOICEMAIL,405,UTC,true
CALL0031806,ACC0025693,2026-03-05 03:15:10,AGT0000869,CMP0000087,OUTBOUND,VND0000003,ANSWERED,203,UTC,true
CALL0031807,ACC0027438,2026-03-08 23:57:53,AGT0000892,CMP0000046,OUTBOUND,VND0000009,NO_ANSWER,894,UTC,true
CALL0031808,ACC0008329,2026-01-08 20:32:56,,CMP0000015,OUTBOUND,VND0000005,BUSY,326,UTC,true
CALL0031809,ACC0020341,2026-03-04 07:49:07,AGT0000716,CMP0000016,OUTBOUND,VND0000015,FAILED,410,Asia/Kolkata,true
CALL0031810,ACC0016512,2026-05-14 20:27:39,AGT0000714,CMP0000069,OUTBOUND,VND0000007,ANSWERED,875,Asia/Kolkata,true
CALL0031811,ACC0005517,2026-05-12 14:41:37,AGT0000038,CMP0000076,OUTBOUND,VND0000012,FAILED,425,Asia/Dubai,true
CALL0031812,ACC0004090,2026-07-03 13:25:47,AGT0000302,CMP0000029,OUTBOUND,VND0000015,ANSWERED,896,Asia/Kolkata,true
CALL0031813,ACC0005754,2026-07-05 21:14:29,AGT0000951,CMP0000037,OUTBOUND,VND0000011,BUSY,875,Asia/Kolkata,true
CALL0031814,ACC0021119,2026-02-09 11:49:42,AGT0000730,CMP0000018,OUTBOUND,VND0000003,FAILED,198,Asia/Dubai,true
CALL0031815,ACC0008720,2026-03-19 05:44:45,AGT0000985,CMP0000040,OUTBOUND,VND0000013,ANSWERED,404,UTC,true
CALL0031816,ACC0003628,2026-04-17 04:30:04,AGT0000245,CMP0000071,INBOUND,VND0000010,VOICEMAIL,91,Asia/Dubai,true
CALL0031817,ACC0014329,2026-01-27 03:37:14,AGT0000013,CMP0000055,OUTBOUND,VND0000006,BUSY,859,UTC,true
CALL0031818,ACC0001579,2026-01-31 08:21:48,AGT0000762,CMP0000026,OUTBOUND,VND0000013,FAILED,93,Asia/Kolkata,true
CALL0031819,ACC0007522,2026-05-04 07:30:40,AGT0000243,CMP0000008,OUTBOUND,VND0000013,ANSWERED,787,Asia/Dubai,true
CALL0031820,ACC0026168,2026-04-27 08:45:17,AGT0000243,CMP0000097,OUTBOUND,VND0000009,VOICEMAIL,793,Asia/Kolkata,true
CALL0031821,ACC0024152,2026-04-24 16:44:34,AGT0000957,CMP0000062,OUTBOUND,VND0000003,ANSWERED,159,UTC,true
CALL0031822,ACC0028893,2026-07-23 08:48:42,AGT0000521,CMP0000017,OUTBOUND,VND0000003,VOICEMAIL,13,Asia/Dubai,true
CALL0031823,ACC0025098,2026-06-30 23:14:09,,CMP0000103,OUTBOUND,VND0000004,NO_ANSWER,173,UTC,true
CALL0031824,ACC0010169,2026-05-16 12:11:24,AGT0000143,CMP0000061,OUTBOUND,VND0000015,NO_ANSWER,19,Asia/Dubai,true
CALL0031825,ACC0013473,2026-03-18 03:43:13,AGT0000962,CMP0000113,OUTBOUND,VND0000003,ANSWERED,433,Asia/Dubai,true
CALL0031826,ACC0025652,2026-05-30 17:06:17,AGT0000028,CMP0000064,OUTBOUND,VND0000001,BUSY,717,Asia/Dubai,true
CALL0031827,ACC0029518,2026-06-08 12:51:16,AGT0000849,CMP0000069,OUTBOUND,VND0000011,FAILED,41,Asia/Kolkata,true
CALL0031828,ACC0008252,2026-06-30 04:17:13,AGT0000900,CMP0000096,OUTBOUND,VND0000011,NO_ANSWER,614,Asia/Kolkata,true
CALL0031829,ACC0006565,2026-06-24 14:31:17,AGT0000587,CMP0000019,OUTBOUND,VND0000003,FAILED,426,Asia/Kolkata,true
CALL0031830,ACC0021303,2026-02-11 18:56:07,AGT0000521,CMP0000075,OUTBOUND,VND0000005,BUSY,665,Asia/Dubai,true
CALL0031831,ACC0029572,2026-05-09 19:12:00,AGT0000864,CMP0000100,OUTBOUND,VND0000006,FAILED,782,Asia/Kolkata,true
CALL0031832,ACC0024886,2026-05-22 16:25:18,AGT0000791,CMP0000077,OUTBOUND,VND0000006,NO_ANSWER,64,Asia/Dubai,true
CALL0031833,ACC0011217,2026-07-13 07:42:51,AGT0000954,CMP0000118,OUTBOUND,VND0000011,NO_ANSWER,324,Asia/Kolkata,true
CALL0031834,ACC0006772,2026-03-26 03:11:29,AGT0000598,CMP0000091,OUTBOUND,VND0000004,BUSY,808,UTC,true
CALL0031835,ACC0016808,2026-03-08 11:09:17,AGT0000645,CMP0000032,OUTBOUND,VND0000011,FAILED,827,UTC,true
CALL0031836,ACC0024764,2026-05-04 09:06:55,AGT0000861,CMP0000116,OUTBOUND,VND0000012,VOICEMAIL,88,Asia/Dubai,true
CALL0031837,ACC0026626,2026-07-02 09:15:05,AGT0000736,CMP0000031,OUTBOUND,VND0000013,BUSY,9,UTC,true
CALL0031838,ACC0022262,2026-06-20 12:23:27,AGT0000413,CMP0000094,OUTBOUND,VND0000005,NO_ANSWER,158,Asia/Dubai,true
CALL0031839,ACC0022359,2026-04-02 05:06:53,AGT0000118,CMP0000085,OUTBOUND,VND0000008,BUSY,444,UTC,true
CALL0031840,ACC0005673,2026-04-04 22:57:20,AGT0000465,CMP0000076,OUTBOUND,VND0000011,VOICEMAIL,95,Asia/Dubai,true
CALL0031841,ACC0002498,2026-05-10 03:11:34,AGT0000654,CMP0000113,OUTBOUND,VND0000005,BUSY,835,Asia/Kolkata,true
CALL0031842,ACC0022359,2026-01-23 01:16:35,AGT0000392,CMP0000005,OUTBOUND,VND0000014,FAILED,864,UTC,true
CALL0031843,ACC0026852,2026-05-19 14:38:33,AGT0000427,CMP0000030,OUTBOUND,VND0000003,VOICEMAIL,267,UTC,true
CALL0031844,ACC0024858,2026-07-22 06:25:35,AGT0000679,CMP0000014,OUTBOUND,VND0000006,NO_ANSWER,519,UTC,true
CALL0031845,ACC0015291,2026-05-20 04:27:02,AGT0000642,CMP0000020,OUTBOUND,VND0000001,VOICEMAIL,225,UTC,true
CALL0031846,ACC0028522,2026-04-29 03:57:25,AGT0000961,CMP0000106,OUTBOUND,VND0000011,FAILED,455,Asia/Kolkata,true
CALL0031847,ACC0025251,2026-07-15 17:22:50,,CMP0000009,OUTBOUND,VND0000006,ANSWERED,414,Asia/Dubai,true
CALL0031848,ACC0013358,2026-01-25 04:44:22,AGT0000853,CMP0000014,OUTBOUND,VND0000012,ANSWERED,51,UTC,true
CALL0031849,ACC0002842,2026-02-06 03:55:01,AGT0000908,CMP0000101,OUTBOUND,VND0000012,NO_ANSWER,509,Asia/Kolkata,true
CALL0031850,ACC0012485,2026-04-25 20:05:04,AGT0000808,CMP0000015,INBOUND,VND0000011,FAILED,432,Asia/Dubai,true
CALL0031851,ACC0008177,2026-06-23 03:47:09,,CMP0000108,OUTBOUND,VND0000007,ANSWERED,333,Asia/Dubai,true
CALL0031852,ACC0017472,2026-07-24 07:29:08,AGT0000858,CMP0000097,OUTBOUND,VND0000014,FAILED,164,Asia/Dubai,true
CALL0031853,ACC0015410,2026-05-05 11:45:37,AGT0000578,CMP0000088,OUTBOUND,VND0000001,VOICEMAIL,510,Asia/Kolkata,true
